timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1789837009924,-0.08619126,9.725247,0.811634368,0.01870993,0.032951816,0.0027925268
1789837010260,-0.11252748,9.7324296,0.8355764,0.01675516,0.030997048,0.00753982268
1789837010631,-0.10534488,9.737218,0.8379706,0.021223202,0.028483772,0.00418879
1789837010961,-0.08379706,9.746795,0.8690952,0.019826942,0.029600784,0.008936086
1789837011290,-0.110133272,9.749189,0.81881692,0.0181514224,0.028204522,0.008098328
1789837011656,-0.110133272,9.739613,0.8403648,0.01675516,0.031555552,-0.0011170107
1789837011987,-0.11492168,9.722853,0.8762778,0.0181514224,0.031555552,0.00418879
1789837012361,-0.074220252,9.722853,0.8451532,0.017592918,0.028204522,-0.00027925268
1789837012698,-0.074220252,9.770737,0.8595184,0.020106192,0.029880038,0.002513274
1789837013074,-0.095768068,9.753978,0.825999536,0.01870993,0.02904228,0.00837758
1789837013402,-0.11731588,9.730036,0.81402856,0.02094395,0.03267256,0.0019547688
1789837013794,-0.093373864,9.763555,0.8714894,0.014800392,0.029880038,0.004468043
1789837014132,-0.08379706,9.737218,0.866701,0.019826942,0.032951816,0.003630285
1789837014461,-0.04070143,9.727641,0.89303732,0.0181514224,0.03015929,0.002513274
1789837014834,-0.047884032,9.715671,0.8738836,0.0181514224,0.030997048,0.009215338
1789837015167,-0.06464344,9.746795,0.79487496,0.01563815,0.027087512,0.0064228116
1789837015535,-0.10055647,9.710882,0.8858546,0.0181514224,0.027366762,0.002513274
1789837015863,-0.088585464,9.739613,0.8619126,0.017872172,0.03015929,0.0058643064
1789837016193,-0.07182605,9.706094,0.8738836,0.017313666,0.028204522,0.010053096
1789837016568,-0.11252748,9.727641,0.8475474,0.017872172,0.03351032,0.005026548
1789837016901,-0.074220252,9.742006,0.8451532,0.0206647,0.029600784,0.0064228116
1789837017273,-0.090979668,9.751583,0.797269168,0.015079645,0.03211406,0.0033510322
1789837017613,-0.08619126,9.720459,0.89782568,0.020106192,0.02904228,0.0013962634
1789837017941,-0.110133272,9.737218,0.8738836,0.017872172,0.030997048,0.00726057
1789837018402,-0.08619126,9.751583,0.816422768,0.016475908,0.03015929,0.0055850536
1789837018738,-0.050278236,9.744401,0.8810662,0.015358897,0.03267256,0.0067020644
1789837019067,-0.06464344,9.746795,0.8762778,0.016196656,0.03434808,0.005026548
1789837019437,-0.10055647,9.734824,0.8690952,0.019268434,0.03267256,-0.00055850536
1789837019768,-0.10295067,9.737218,0.8619126,0.01563815,0.028204522,0.0019547688
