timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1789837153111,0.48602296,-0.29209262,10.474632,0.01675516,0.03434808,0.00726057
1789837153483,0.46926352,-0.2873042,10.491392,0.0189891824,0.03351032,0.0058643064
1789837153813,0.45010992,-0.33039984,10.500969,0.018430676,0.031834804,0.0011170107
1789837154183,0.44532152,-0.2633622,10.493786,0.017592918,0.029880038,0.0027925268
1789837154515,0.44771572,-0.29688102,10.520123,0.016196656,0.02932153,0.0033510322
1789837154845,0.49559976,-0.31124622,10.500969,0.019268434,0.030717794,0.0067020644
1789837155211,0.48362876,-0.2705448,10.484209,0.01563815,0.0365821,0.0027925268
1789837155546,0.4429273,-0.28491,10.505757,0.013124876,0.0312763,0.0047472956
1789837155877,0.47644616,-0.29688102,10.462662,0.017592918,0.034627332,0.0055850536
1789837156247,0.49559976,-0.25617956,10.493786,0.024574236,0.037140608,0.004468043
1789837156575,0.47644616,-0.29927522,10.529699,0.021502456,0.0363028436,0.007819075
1789837156948,0.44771572,-0.29688102,10.512939,0.0181514224,0.033789576,-0.00055850536
1789837157287,0.48123456,-0.32561144,10.524911,0.02094395,0.0312763,0.011170107
1789837157619,0.47165772,-0.29927522,10.522516,0.018430676,0.02932153,0.00753982268
1789837157985,0.45250412,-0.2705448,10.498574,0.02094395,0.029600784,0.006981317
1789837158315,0.47884036,-0.30645782,10.481815,0.017872172,0.027646014,0.009215338
1789837158688,0.47884036,-0.260968,10.536881,0.0181514224,0.0312763,0.008936086
1789837159015,0.45489832,-0.25378536,10.534488,0.0181514224,0.030997048,0.005026548
1789837159347,0.47884036,-0.31364042,10.491392,0.016196656,0.03239331,0.0064228116
1789837159716,0.46208092,-0.24181438,10.479421,0.017034414,0.031555552,0.006981317
1789837160048,0.44532152,-0.29688102,10.500969,0.016196656,0.030997048,0.0011170107
1789837160374,0.46686932,-0.28491,10.469844,0.01675516,0.03043854,0.008656833
1789837160741,0.4405331,-0.2896984,10.488997,0.015358897,0.03323107,0.0055850536
1789837161075,0.47884036,-0.30645782,10.534488,0.016196656,0.03015929,0.00055850536
1789837161405,0.46208092,-0.2777274,10.488997,0.017034414,0.025691246,0.00753982268
1789837161777,0.47165772,-0.2705448,10.479421,0.0189891824,0.03043854,0.00418879
1789837162108,0.45250412,-0.29209262,10.460267,0.014800392,0.033789576,0.00027925268
1789837162478,0.4285621,-0.28491,10.517728,0.018430676,0.031555552,0.0027925268
1789837162808,0.47405192,-0.30645782,10.54167,0.019826942,0.03267256,0.0055850536
1789837163136,0.45010992,-0.2777274,10.512939,0.019268434,0.027087512,0.0058643064
1789837163505,0.49320556,-0.2825158,10.486604,0.0189891824,0.034627332,0.0030717794
1789837163834,0.4381389,-0.24899698,10.496181,0.01675516,0.028763026,0.00726057
1789837164165,0.50517652,-0.260968,10.510546,0.016475908,0.027366762,0.0047472956
1789837164528,0.46926352,-0.24420858,10.46745,0.020385446,0.030717794,0.00418879
1789837164855,0.47165772,-0.2753332,10.515334,0.016475908,0.03211406,0.0011170107
1789837165189,0.4357447,-0.30645782,10.515334,0.0217817084,0.029880038,0.0055850536
1789837165555,0.4333505,-0.2825158,10.515334,0.0181514224,0.0312763,0.0047472956
1789837165880,0.50038816,-0.2705448,10.496181,0.019268434,0.03267256,0.00837758
1789837166213,0.44532152,-0.2801216,10.505757,0.01563815,0.029600784,0.005026548
1789837166575,0.49320556,-0.29209262,10.395624,0.016475908,0.03239331,0.0027925268
1789837166903,0.4405331,-0.2873042,10.479421,0.017592918,0.03211406,0.0058643064
1789837167305,0.46686932,-0.2753332,10.486604,0.0189891824,0.03043854,0.0016755161
1789837167636,0.48841716,-0.25857376,10.508151,0.020106192,0.030997048,0.0011170107
1789837168011,0.4333505,-0.2825158,10.474632,0.015358897,0.029600784,0.007819075
1789837168341,0.46686932,-0.31364042,10.524911,0.018430676,0.032951816,0.0039095376
1789837168677,0.48362876,-0.24660278,10.453085,0.017313666,0.031555552,0.0047472956
1789837169052,0.49320556,-0.2633622,10.524911,0.017034414,0.03239331,0.0033510322
1789837169385,0.45489832,-0.320823,10.453085,0.014800392,0.028204522,0.008098328
1789837169754,0.45010992,-0.31603462,10.498574,0.0206647,0.03211406,0.0013962634
1789837170088,0.46926352,-0.30166942,10.455479,0.016475908,0.03043854,0.0055850536
1789837170416,0.44771572,-0.25857376,10.45069,0.01675516,0.029880038,0.0033510322
1789837170789,0.45010992,-0.2825158,10.517728,0.019826942,0.031834804,0.0039095376
1789837171123,0.44532152,-0.260968,10.433931,0.0189891824,0.03015929,0.002513274
1789837171489,0.48123456,-0.2753332,10.43872,0.02094395,0.029600784,0.00055850536
1789837171823,0.44532152,-0.2873042,10.491392,0.017872172,0.031834804,0.0039095376
1789837172155,0.45489832,-0.28491,10.433931,0.0189891824,0.026249752,0.006981317
1789837172524,0.48602296,-0.2753332,10.515334,0.019268434,0.02932153,0.00083775808
1789837172854,0.45489832,-0.2896984,10.517728,0.019268434,0.031834804,0.004468043
1789837173184,0.47405192,-0.3184288,10.479421,0.01675516,0.02932153,0.004468043
1789837173557,0.4357447,-0.2681506,10.505757,0.017872172,0.029600784,0.0019547688
1789837173890,0.4381389,-0.2873042,10.491392,0.019547688,0.03323107,0.003630285
1789837174254,0.48123456,-0.31603462,10.479421,0.021502456,0.037140608,0.0030717794
1789837174584,0.46926352,-0.320823,10.472239,0.01675516,0.034627332,0.0022340214
1789837174919,0.50757076,-0.2825158,10.457873,0.019826942,0.02932153,0.006143559
1789837175280,0.45250412,-0.2705448,10.484209,0.017034414,0.028204522,0.002513274
1789837175617,0.46447512,-0.30166942,10.426748,0.017034414,0.03239331,0.0019547688
1789837175948,0.45968672,-0.2825158,10.477027,0.016196656,0.031834804,0.002513274
1789837176319,0.46926352,-0.2873042,10.512939,0.019826942,0.02932153,0.0013962634
1789837176649,0.44771572,-0.25378536,10.493786,0.017592918,0.030997048,0.004468043
1789837177018,0.48841716,-0.2705448,10.556035,0.0181514224,0.03239331,0.0039095376
1789837177343,0.45968672,-0.30885202,10.486604,0.0181514224,0.03015929,0.006143559
1789837177675,0.4357447,-0.272939,10.505757,0.019826942,0.036023596,0.006143559
1789837178045,0.47165772,-0.28491,10.455479,0.019826942,0.03015929,0.0013962634
1789837178378,0.46208092,-0.28491,10.532093,0.0206647,0.02932153,0.0064228116
1789837178706,0.44532152,-0.2896984,10.503363,0.0189891824,0.029880038,0.0067020644
1789837179070,0.46208092,-0.2825158,10.491392,0.019268434,0.029600784,0.007819075
1789837179406,0.46926352,-0.30166942,10.512939,0.017313666,0.03239331,-0.00027925268
1789837179741,0.47405192,-0.30406362,10.522516,0.02094395,0.0312763,0.0033510322
1789837180104,0.47644616,-0.2705448,10.517728,0.017872172,0.03351032,0.0047472956
1789837180434,0.45010992,-0.29209262,10.500969,0.01870993,0.031555552,0.0022340214
1789837180811,0.47644616,-0.2825158,10.575189,0.016475908,0.031555552,0.00083775808
1789837181146,0.46447512,-0.30406362,10.465055,0.019268434,0.030717794,0.006143559
1789837181477,0.47644616,-0.2753332,10.486604,0.0181514224,0.03323107,0.00418879
1789837181846,0.46926352,-0.2753332,10.520123,0.01870993,0.03211406,-0.00083775808
