timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1789733364879,-4.1036616,-0.2657564,9.464279,0.017453292,0.033840736,0.009592649
1789733368364,-4.1060556,-0.24899698,9.449914,0.01825268,0.03344104,-0.00053292496
1789733368800,-4.1180268,-0.2753332,9.545682,0.01505513,0.029843798,0.0034640124
1789733372045,-4.096479,-0.260968,9.459491,0.016920368,0.032774884,0.003996937
1789733374645,-4.1156324,-0.22505496,9.502586,0.0214502284,0.028245022,0.0010658499
1789733376586,-4.072537,-0.23702596,9.473856,0.017586524,0.037304748,0.0042633996
1789733379825,-4.1180268,-0.23702596,9.469068,0.016653904,0.033973964,0.0019984686
1789733382415,-4.098873,-0.24660278,9.543288,0.016387442,0.031975496,-0.00359724336
1789733385488,-4.10845,-0.24420858,9.497798,0.01718683,0.02904441,0.0042633996
1789733388529,-3.9312792,-0.20829556,9.332599,0.0214502284,0.02584686,0.0013323124
1789733391124,-4.1060556,-0.23702596,9.471462,0.018385912,0.03117611,0.0041301684
1789733394188,-4.1132384,-0.22744916,9.464279,0.019584992,0.031842264,0.004929556
1789733394622,-4.086902,-0.2657564,9.497798,0.017453292,0.030509954,0.007860643
1789733395109,-4.098873,-0.2873042,9.464279,0.0210505368,0.028777948,0.0047963244
1789733398359,-4.1659108,-0.24420858,9.469068,0.015987748,0.031575808,0.007327718
1789733400959,-4.098873,-0.260968,9.509769,0.016920368,0.03424043,0.00013323124
1789733404020,-4.1180268,-0.24181438,9.552865,0.014255743,0.035839204,0.010258805
1789733405652,-4.1036616,-0.25617956,9.502586,0.01385605,0.033574272,0.0053292492
1789733408739,-4.1132384,-0.22744916,9.476251,0.01851914,0.033041348,0.0017320062
1789733410677,-4.2161892,-0.23942018,9.545682,0.0151883616,0.029843798,0.004396631
1789733413929,-4.120421,-0.2633622,9.497798,0.017320062,0.034640124,0.0025313936
1789733416516,-4.086902,-0.24660278,9.55047,0.018119448,0.031842264,0.0034640124
1789733419576,-4.072537,-0.20590134,9.485827,0.015454824,0.03104288,-0.002264931
1789733422575,-4.1276036,-0.2801216,9.476251,0.01625421,0.02797856,0.0030643184
1789733424503,-4.084508,-0.22744916,9.500193,0.017453292,0.028245022,0.0058621744
1789733427851,-4.0916904,-0.22744916,9.44752,0.018652374,0.03237519,0.007993874
1789733429394,-4.1132384,-0.24420858,9.507375,0.018385912,0.031575808,0.010125575
1789733434031,-4.1132384,-0.23942018,9.500193,0.014788668,0.03437366,0.007194487
1789733435465,-4.144363,-0.22505496,9.519346,0.016920368,0.03450689,0.0046630936
1789733437721,-4.0701428,-0.28491,9.526528,0.015987748,0.0277121,0.0037304748
1789733439569,-4.0892964,-0.23702596,9.5385,0.019984684,0.028911179,0.0017320062
1789733443522,-4.1060556,-0.23942018,9.469068,0.017453292,0.031975496,0.00359724336
1789733447512,-4.1132384,-0.24420858,9.471462,0.01718683,0.032641652,0.00079938744
1789733450494,-4.0892964,-0.2705448,9.49301,0.015321592,0.03117611,0.0019984686
1789733452016,-4.0940848,-0.24660278,9.466674,0.017852986,0.031709034,0.0015987749
1789733453494,-4.098873,-0.22505496,9.481039,0.018119448,0.029577336,0.008926493
1789733453864,-4.0773252,-0.24660278,9.466674,0.019318528,0.035039816,0.002264931
1789733454196,-4.0342296,-0.220266544,9.457097,0.019451762,0.03104288,0.003996937
1789733457029,-4.10845,-0.25139116,9.507375,0.016787136,0.03250842,0
1789733460518,-4.0916904,-0.24420858,9.471462,0.022382848,0.031975496,0.007727412
1789733462993,-4.1132384,-0.19632454,9.524135,0.019451762,0.030509954,0.004396631
1789733464509,-4.0821136,-0.24420858,9.445126,0.017320062,0.030643184,0.0031975498
1789733466997,-4.0821136,-0.24420858,9.509769,0.01612098,0.029310872,0.0018652374
1789733469987,-4.0916904,-0.25139116,9.464279,0.02025115,0.033707504,0.003863706
1789733470397,-4.1132384,-0.21547816,9.531317,0.01612098,0.031709034,0.0030643184
1789733471204,-4.060566,-0.2681506,9.414001,0.019052068,0.03104288,0.0058621744
1789733473047,-4.10845,-0.24420858,9.442732,0.014255743,0.033174578,-0.00026646248
1789733484048,-4.084508,-0.22984336,9.49301,0.02025115,0.027045942,0.0074609496
1789733487550,-4.0916904,-0.25617956,9.466674,0.019318528,0.033840736,0.0017320062
1789733488356,-4.0916904,-0.25378536,9.526528,0.0151883616,0.033973964,0.0029310872
1789733489380,-4.120421,-0.25139116,9.473856,0.018918836,0.033174578,-0.00026646248
1789733490625,-4.10845,-0.25857376,9.471462,0.017852986,0.033041348,0.004929556
1789733498501,-4.0773252,-0.20829556,9.469068,0.012257273,0.033973964,0.0041301684
1789733500077,-4.0797196,-0.22505496,9.435549,0.016387442,0.03104288,0.0042633996
1789733506482,-4.0821136,-0.24660278,9.533711,0.01718683,0.03130934,0.004529862
1789733521490,-4.1180268,-0.2896984,9.509769,0.019451762,0.031842264,0.0042633996
1789733531490,-4.084508,-0.23942018,9.516952,0.018652374,0.032641652,0.004529862
1789733535525,-4.120421,-0.23463176,9.526528,0.016920368,0.032108728,0.0011990811
1789733538994,-4.0821136,-0.2777274,9.495404,0.019318528,0.030509954,0.002797856
1789733545506,-4.072537,-0.20829556,9.461885,0.014921899,0.032108728,-0.0017320062
1789733546993,-4.0677484,-0.2753332,9.466674,0.019451762,0.03237519,0.0031975498
1789733550013,-4.1252092,-0.25378536,9.552865,0.018652374,0.030643184,0.0074609496
1789733550029,-4.0821136,-0.23223756,9.516952,0.01398928,0.036105668,0.009192956
1789733552518,-4.0797196,-0.22744916,9.464279,0.019318528,0.03117611,0.0030643184
1789733553531,-4.0677484,-0.2873042,9.56723,0.016520674,0.0303767232,0.0021316998
1789733554355,-4.1252092,-0.24420858,9.454702,0.019451762,0.03450689,0.0013323124
1789733556003,-4.1036616,-0.260968,9.49301,0.014921899,0.030243492,0.0023981622
1789733557011,-4.1156324,-0.25139116,9.495404,0.019451762,0.030643184,0.00359724336
1789733558241,-4.1371804,-0.22984336,9.509769,0.019718224,0.034906584,0.0034640124
1789733559694,-4.098873,-0.24660278,9.43076,0.017453292,0.032774884,-0.0029310872
1789733560697,-4.036624,-0.2753332,9.469068,0.019052068,0.030243492,0.0021316998
1789733561722,-4.1012672,-0.24899698,9.485827,0.017986218,0.034773352,0.0050627872
1789733562553,-4.110844,-0.22984336,9.528923,0.01625421,0.02917764,0.008393568
1789733563368,-4.098873,-0.25857376,9.509769,0.021316998,0.03437366,0.008660031
1789733564079,-4.1036616,-0.220266544,9.476251,0.016920368,0.033840736,0.0010658499
1789733564610,-4.0581716,-0.24660278,9.512163,0.018785606,0.031842264,0.0050627872
1789733565422,-4.1012672,-0.260968,9.512163,0.015854517,0.025580398,0.0021316998
1789733566230,-4.0677484,-0.22266076,9.461885,0.01718683,0.032108728,0.003330781
1789733567058,-4.1132384,-0.24181438,9.44752,0.018652374,0.027445634,-0.0013323124
1789733567867,-4.10845,-0.23702596,9.464279,0.017852986,0.03130934,0.003863706
1789733568700,-4.1060556,-0.23463176,9.473856,0.012124043,0.028777948,0.00079938744
1789733569506,-4.0797196,-0.23463176,9.507375,0.01851914,0.03250842,0.008127105
1789733570529,-4.120421,-0.24181438,9.471462,0.018385912,0.03237519,-0.0013323124
1789733571364,-4.0916904,-0.220266544,9.481039,0.0151883616,0.030909648,0.003996937
1789733572062,-4.0414124,-0.23463176,9.536105,0.015321592,0.029843798,0.0025313936
1789733572783,-4.120421,-0.23942018,9.481039,0.018385912,0.029577336,0.0041301684
1789733573814,-4.110844,-0.2633622,9.464279,0.015321592,0.032641652,0.005595712
1789733574643,-4.1036616,-0.25139116,9.457097,0.018119448,0.030643184,0.00013323124
1789733575444,-4.10845,-0.2753332,9.478644,0.015721286,0.033707504,0.003330781
1789733585036,-4.0940848,-0.2633622,9.464279,0.017053598,0.034773352,0.0042633996
1789733588010,-4.1012672,-0.2825158,9.445126,0.017453292,0.028245022,0.00053292496
1789733590499,-4.1635164,-0.21547816,9.569624,0.019052068,0.027312404,0.007993874
1789733592552,-4.0940848,-0.23942018,9.490616,0.014122511,0.030509954,0.0041301684
1789733596002,-4.132392,-0.191536132,9.519346,0.01718683,0.03557274,0.0041301684
1789733598074,-4.122815,-0.24899698,9.533711,0.016387442,0.029310872,0.0063950996
1789733599210,-4.0940848,-0.23942018,9.442732,0.015321592,0.03117611,0.0019984686
1789733600030,-4.120421,-0.24899698,9.528923,0.0177197552,0.0303767232,0.0062618684
1789733600851,-4.074931,-0.24899698,9.483433,0.019984684,0.03130934,0.0053292492
1789733601872,-4.0916904,-0.21547816,9.442732,0.015854517,0.028245022,0.0050627872
1789733602749,-4.1132384,-0.24899698,9.425972,0.018785606,0.033840736,0.0015987749
1789733603507,-4.2185836,-0.20111294,9.490616,0.011724349,0.014255743,0.005595712
1789733604323,-4.086902,-0.24420858,9.478644,0.013456355,0.032108728,0.0026646248
1789733605569,-4.10845,-0.2681506,9.507375,0.01612098,0.031709034,0.0023981622
1789733606371,-4.0581716,-0.217872352,9.442732,0.019052068,0.036105668,0.0042633996
1789733607397,-4.1299976,-0.23223756,9.579201,0.019718224,0.032641652,0.0010658499
1789733608215,-4.086902,-0.23223756,9.481039,0.016920368,0.029843798,0.008127105
1789733609033,-4.0940848,-0.22266076,9.437943,0.019851454,0.028245022,0.0075941808
1789733609852,-4.122815,-0.25857376,9.509769,0.013323124,0.03757121,0.0042633996
1789733617862,-4.1276036,-0.25857376,9.44752,0.01612098,0.02997703,0.008260337
1789733619042,-4.048595,-0.24181438,9.425972,0.01505513,0.02797856,-0.0006661562
1789733620256,-4.1180268,-0.24181438,9.497798,0.020650842,0.032774884,0.0023981622
1789733623744,-4.086902,-0.24181438,9.469068,0.017453292,0.029843798,0.003996937
1789733625580,-4.1276036,-0.25378536,9.44752,0.019185298,0.02784533,0.0034640124
1789733636542,-4.0557776,-0.23463176,9.445126,0.016787136,0.028511486,0.0019984686
1789733640267,-4.1012672,-0.217872352,9.514558,0.016787136,0.031709034,0.008793262
1789733641290,-4.122815,-0.272939,9.421184,0.015854517,0.029843798,0.0037304748
1789733642314,-4.0940848,-0.22505496,9.497798,0.018785606,0.03130934,0.005595712
1789733645501,-4.096479,-0.23942018,9.452309,0.016520674,0.03330781,0.0025313936
1789733647709,-4.074931,-0.23702596,9.483433,0.01851914,0.03224196,0.002797856
1789733648119,-4.0892964,-0.24181438,9.509769,0.0151883616,0.033707504,0.0017320062
1789733649591,-4.144363,-0.217872352,9.44752,0.008260337,0.035839204,0.0053292492
1789733653041,-4.120421,-0.23223756,9.507375,0.017986218,0.03144257,0.0047963244
1789733657540,-4.120421,-0.260968,9.466674,0.018652374,0.02997703,0.0018652374
1789733660510,-4.1036616,-0.2681506,9.485827,0.013456355,0.03130934,0
1789733660943,-4.122815,-0.23463176,9.466674,0.01385605,0.035173048,0.006661562
1789733664521,-4.110844,-0.25378536,9.509769,0.021716694,0.026379786,-0.00039969372
1789733667711,-4.110844,-0.20350714,9.476251,0.019718224,0.033707504,-0.0009326187
1789733670282,-4.1036616,-0.23702596,9.452309,0.017986218,0.028111792,0.00026646248
1789733677817,-4.096479,-0.2657564,9.476251,0.01825268,0.0303767232,0.00079938744
1789733682451,-4.0916904,-0.22984336,9.459491,0.017053598,0.028644716,0.004529862
1789733685906,-4.0653544,-0.24181438,9.435549,0.016787136,0.031575808,0.0034640124
1789733688382,-4.0821136,-0.220266544,9.495404,0.0151883616,0.031575808,0.003996937
1789733690003,-4.0940848,-0.2633622,9.488221,0.015321592,0.034107196,0.0019984686
1789733691680,-4.0653544,-0.23463176,9.555259,0.017053598,0.03130934,0.0037304748
