timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1789570669311,-9.600749,-0.47165772,0.7350199,0.012523737,0.037171516,0.0015987749
1789570669642,-9.67018,-0.48362876,0.7350199,0.01292343,0.031575808,0.0037304748
1789570670012,-9.64145,-0.4405331,0.7445967,0.014122511,0.029843798,0.003330781
1789570670346,-9.629479,-0.45729252,0.7733272,0.013589587,0.03557274,0.007327718
1789570670675,-9.627085,-0.49081136,0.7254431,0.01625421,0.03450689,0.007194487
1789570671043,-9.634268,-0.45729252,0.7254431,0.01398928,0.031975496,0.0042633996
1789570671374,-9.651027,-0.48123456,0.811634368,0.016920368,0.03250842,0.0037304748
1789570671751,-9.648633,-0.48362876,0.7469909,0.01612098,0.029577336,0.0026646248
1789570672085,-9.677363,-0.48841716,0.7637503,0.009459418,0.033174578,0.0063950996
1789570672420,-9.655815,-0.47884036,0.78050976,0.013589587,0.035039816,0.002264931
1789570672789,-9.619903,-0.50757076,0.7110779,0.010258805,0.03437366,0.008127105
1789570673120,-9.665392,-0.45968672,0.770933,0.011724349,0.030643184,0.0006661562
1789570673490,-9.648633,-0.46447512,0.7206547,0.016653904,0.030643184,0.0026646248
1789570673816,-9.660604,-0.49559976,0.7517793,0.016787136,0.033840736,0.007194487
1789570674145,-9.639056,-0.50517652,0.7302315,0.014655436,0.036105668,0.004396631
1789570674520,-9.667787,-0.50278232,0.7685388,0.020917306,0.033840736,0.0054624808
1789570674854,-9.639056,-0.46926352,0.802057536,0.017453292,0.033973964,0.0034640124
1789570675184,-9.598354,-0.4381389,0.78290397,0.013323124,0.034107196,0.0062618684
1789570675551,-9.646238,-0.45729252,0.7278373,0.01718683,0.031575808,0.006928025
1789570675880,-9.655815,-0.47884036,0.770933,0.015854517,0.033174578,0.0047963244
1789570676255,-9.615114,-0.45250412,0.797269168,0.014921899,0.028644716,0.0047963244
1789570676584,-9.636662,-0.49559976,0.6991069,0.011990812,0.03237519,0.0046630936
1789570676916,-9.619903,-0.45729252,0.7613561,0.015588055,0.034906584,0.003330781
1789570677282,-9.662998,-0.48602296,0.7637503,0.016920368,0.03344104,-0.0009326187
1789570677609,-9.627085,-0.45010992,0.80445176,0.014388974,0.03144257,0.00026646248
1789570677940,-9.651027,-0.521936,0.7517793,0.01625421,0.03424043,0.006928025
1789570678307,-9.636662,-0.4405331,0.7469909,0.017053598,0.031575808,0.002797856
1789570678643,-9.639056,-0.47165772,0.7541735,0.016787136,0.03743798,0.00039969372
1789570679019,-9.627085,-0.49081136,0.7589619,0.016653904,0.030909648,0.005196018
1789570679350,-9.629479,-0.4165911,0.78050976,0.016787136,0.030909648,0.0037304748
1789570679683,-9.64145,-0.46208092,0.7733272,0.019584992,0.033707504,0.005196018
1789570680049,-9.636662,-0.48123456,0.7565677,0.014788668,0.033574272,0.0050627872
1789570680385,-9.64145,-0.48602296,0.7589619,0.01612098,0.032641652,0.008793262
1789570680715,-9.624691,-0.50517652,0.7206547,0.017053598,0.030776416,0.0026646248
1789570681080,-9.636662,-0.46208092,0.7038953,0.015321592,0.034906584,0.0053292492
1789570681408,-9.651027,-0.45968672,0.792480736,0.019451762,0.0277121,0.0031975498
1789570681787,-9.61272,-0.521936,0.792480736,0.013323124,0.037837672,0.005595712
1789570682125,-9.667787,-0.48602296,0.7541735,0.01505513,0.032908116,0.003330781
1789570682456,-9.660604,-0.45968672,0.6847417,0.014122511,0.032908116,0.004529862
1789570682820,-9.651027,-0.45729252,0.7637503,0.016520674,0.034906584,0.0030643184
1789570683158,-9.629479,-0.46926352,0.7302315,0.014388974,0.02997703,0.0025313936
1789570683530,-9.643845,-0.4405331,0.6679823,0.01851914,0.03144257,0.0065283304
1789570683860,-9.643845,-0.45968672,0.7158663,0.016653904,0.033840736,0.004929556
1789570684189,-9.615114,-0.48841716,0.7062895,0.016653904,0.02797856,0.0030643184
1789570684562,-9.634268,-0.49799396,0.7565677,0.015321592,0.03250842,-0.00026646248
1789570684891,-9.634268,-0.49081136,0.80924016,0.012124043,0.032641652,0.0014655436
1789570685221,-9.619903,-0.45489832,0.7326257,0.017586524,0.03011026,0.0061286368
1789570685597,-9.655815,-0.47644616,0.78529816,0.014522205,0.032641652,0.0006661562
1789570685936,-9.672575,-0.48123456,0.7445967,0.01612098,0.03130934,0.003330781
1789570686308,-9.629479,-0.46208092,0.7230489,0.0151883616,0.036771824,0.005196018
1789570686637,-9.619903,-0.46447512,0.7637503,0.014255743,0.036238896,0.008526799
1789570687013,-9.634268,-0.48841716,0.7278373,0.016787136,0.03530628,0.0050627872
1789570687346,-9.629479,-0.50038816,0.7469909,0.01625421,0.031842264,0.0010658499
1789570687676,-9.639056,-0.45729252,0.7469909,0.019851454,0.033574272,0.007860643
1789570688044,-9.61272,-0.46926352,0.79966332,0.01505513,0.0303767232,0.002264931
1789570688373,-9.617508,-0.51714752,0.79008652,0.015321592,0.034640124,0.011457887
1789570688749,-9.636662,-0.46926352,0.7302315,0.013456355,0.031842264,0.0057289432
