timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1789570991263,0.47644616,-9.842564,0.770933,0.02571363,0.04609801,-0.0047963244
1789570991602,0.47644616,-9.935937,0.60573304,0.014255743,0.035972436,0.002797856
1789570991970,0.48841716,-9.947908,0.6584055,0.019451762,0.026379786,0.0061286368
1789570992308,0.48362876,-9.895236,0.581791,0.0123905052,0.031842264,0.0075941808
1789570992677,0.46447512,-9.945514,0.6823475,0.016387442,0.028378254,0.0013323124
1789570993006,0.49320556,-9.911995,0.6751649,0.016653904,0.032908116,-0.00039969372
1789570993338,0.45968672,-9.940725,0.6512229,0.01625421,0.02797856,0.0023981622
1789570993707,0.45010992,-9.940725,0.6392518,0.014788668,0.031575808,0.010125575
1789570994043,0.45489832,-9.950302,0.61770404,0.013323124,0.035173048,-0.00026646248
1789570994371,0.48602296,-9.969456,0.6512229,0.011191424,0.029710566,0.0058621744
1789570994739,0.4309563,-9.935937,0.62488664,0.013056661,0.034107196,0.0019984686
1789570995070,0.4381389,-9.9550904,0.59136784,0.02038438,0.033973964,-0.0029310872
1789570995449,0.4333505,-9.947908,0.61770404,0.017053598,0.0303767232,0.0058621744
1789570995784,0.4261679,-9.91439,0.6584055,0.01625421,0.03450689,0.0034640124
1789570996158,0.4309563,-9.940725,0.6344634,0.015854517,0.029843798,0.0047963244
1789570996489,0.45010992,-9.938332,0.59376204,0.01612098,0.02571363,0.006661562
1789570996821,0.4285621,-9.91439,0.58657944,0.015721286,0.032908116,-0.00026646248
1789570997187,0.4429273,-9.89763,0.6464345,0.013323124,0.032641652,0.0042633996
1789570997521,0.4333505,-9.976639,0.6703765,0.014522205,0.032774884,0.0009326187
1789570997851,0.45968672,-9.928755,0.58897364,0.017586524,0.027578866,0.0023981622
1789570998224,0.4405331,-9.952697,0.6847417,0.014788668,0.033840736,0.0046630936
1789570998556,0.46926352,-9.928755,0.6943185,0.017053598,0.030643184,0.0061286368
1789570998925,0.45010992,-9.947908,0.6560113,0.015588055,0.03224196,0.003996937
1789570999253,0.4357447,-9.935937,0.62967504,0.017453292,0.028511486,0.008260337
1789570999583,0.46447512,-9.983821,0.6751649,0.013722817,0.030509954,0.003330781
1789570999951,0.4189853,-9.988609,0.63206924,0.018385912,0.028511486,0.0023981622
1789571000283,0.4429273,-9.938332,0.61291564,0.0151883616,0.02904441,0.0029310872
1789571000614,0.47644616,-9.92636,0.62967504,0.015321592,0.027445634,0.00053292496
1789571000981,0.40701428,-9.91439,0.6440403,0.017053598,0.03437366,0.0034640124
1789571001311,0.46447512,-9.92636,0.60333884,0.010392036,0.027312404,0.0042633996
1789571001640,0.47644616,-9.888053,0.63206924,0.011324655,0.031975496,0.00079938744
1789571002017,0.46926352,-9.957485,0.59376204,0.015588055,0.033041348,0.002797856
1789571002353,0.45250412,-9.952697,0.6536171,0.0177197552,0.03224196,-0.0009326187
1789571002724,0.45010992,-9.895236,0.6512229,0.016653904,0.029444104,0.0063950996
1789571003057,0.48841716,-9.923966,0.62488664,0.019318528,0.031975496,0.00706125536
1789571003438,0.45010992,-9.935937,0.5722142,0.016387442,0.02997703,0.0011990811
1789571003770,0.46208092,-9.923966,0.6488287,0.01625421,0.03117611,0.0017320062
1789571004101,0.45010992,-9.940725,0.6751649,0.013323124,0.031842264,0.0075941808
1789571004471,0.46926352,-9.931149,0.62249244,0.017586524,0.026646248,0.002264931
1789571004802,0.44532152,-9.916783,0.6560113,0.01505513,0.032108728,0.002264931
1789571005174,0.4405331,-9.945514,0.61291564,0.018785606,0.029310872,0.0065283304
1789571005508,0.44532152,-9.921572,0.641646,0.019052068,0.036372124,0.002264931
1789571005841,0.48123456,-9.928755,0.6871359,0.017852986,0.028511486,0.007860643
1789571006214,0.48362876,-9.9550904,0.62967504,0.017586524,0.028378254,0.0057289432
1789571006544,0.4285621,-9.97185,0.6584055,0.015987748,0.028644716,0.004529862
1789571006913,0.4189853,-9.950302,0.6560113,0.015321592,0.027312404,0.0062618684
1789571007243,0.44532152,-9.9550904,0.6727707,0.016387442,0.034107196,0.0018652374
1789571007579,0.44532152,-9.959879,0.6679823,0.014788668,0.031709034,0.0054624808
1789571007954,0.45250412,-9.950302,0.6799533,0.015854517,0.03144257,0.00013323124
1789571008288,0.4381389,-9.947908,0.61530984,0.01385605,0.02904441,0
1789571008657,0.4357447,-9.938332,0.59855044,0.013323124,0.02997703,0.0026646248
1789571008992,0.4189853,-9.94312,0.61770404,0.01385605,0.02598009,0.0067947932
1789571009375,0.44771572,-9.933543,0.6727707,0.016787136,0.03330781,0.00359724336
1789571009711,0.4285621,-9.892841,0.61052144,0.017453292,0.028777948,0.0030643184
1789571010085,0.46686932,-9.94312,0.6368576,0.01612098,0.033707504,0.0014655436
1789571010428,0.4285621,-9.967062,0.641646,0.015321592,0.030643184,0.003996937
